bbox,track_id,object_name,time_date,bbox_image_path,confidence,score,tag
"[988, 197, 1277, 287]",4.0,train,2025-05-06__20_32_20_172851,./bbox_images\4.0_2025-05-06__20_32_20_172851.jpg,0.6340734362602234,7.382799193528044e-05,0.0
"[515, 262, 550, 297]",7.0,bus,2025-05-06__20_32_20_173981,./bbox_images\7.0_2025-05-06__20_32_20_173981.jpg,0.2341398745775222,2.0931996816372664,0.0
"[436, 311, 479, 352]",8.0,bus,2025-05-06__20_32_20_175843,./bbox_images\8.0_2025-05-06__20_32_20_175843.jpg,0.1223150417208671,0.8973663646576072,0.0
"[469, 347, 516, 381]",16.0,car,2025-05-06__20_32_20_177193,./bbox_images\16.0_2025-05-06__20_32_20_177193.jpg,0.6858037114143372,0.8684293619847727,0.0
"[360, 367, 413, 406]",18.0,car,2025-05-06__20_32_20_178835,./bbox_images\18.0_2025-05-06__20_32_20_178835.jpg,0.5942929983139038,0.9025357367073162,0.0
"[521, 369, 566, 405]",26.0,car,2025-05-06__20_32_20_179998,./bbox_images\26.0_2025-05-06__20_32_20_179998.jpg,0.795071005821228,0.925295314679906,0.0
"[397, 400, 461, 450]",38.0,car,2025-05-06__20_32_20_181937,./bbox_images\38.0_2025-05-06__20_32_20_181937.jpg,0.7709563374519348,0.9107225012361472,0.0
"[242, 429, 329, 487]",46.0,car,2025-05-06__20_32_20_183822,./bbox_images\46.0_2025-05-06__20_32_20_183822.jpg,0.7805660963058472,0.5571408162714878,0.0
"[467, 443, 540, 506]",57.0,car,2025-05-06__20_32_20_184878,./bbox_images\57.0_2025-05-06__20_32_20_184878.jpg,0.8381125926971436,1.1066275988481291,0.0
"[215, 519, 341, 611]",72.0,car,2025-05-06__20_32_20_186813,./bbox_images\72.0_2025-05-06__20_32_20_186813.jpg,0.6793341636657715,0.7636152723914627,0.0
"[863, 367, 910, 407]",69.0,car,2025-05-06__20_32_20_188809,./bbox_images\69.0_2025-05-06__20_32_20_188809.jpg,0.6478655934333801,5.017279837746247,1.0
"[774, 307, 797, 328]",75.0,car,2025-05-06__20_32_20_189805,./bbox_images\75.0_2025-05-06__20_32_20_189805.jpg,0.4902499914169311,5.017279837746247,1.0
"[505, 317, 541, 341]",1.0,car,2025-05-06__20_32_20_636610,./bbox_images\1.0_2025-05-06__20_32_20_636610.jpg,0.257320374250412,0.7789889503372083,0.0
"[578, 291, 605, 314]",2.0,car,2025-05-06__20_32_20_638606,./bbox_images\2.0_2025-05-06__20_32_20_638606.jpg,0.2543818056583404,1.3927230775821762,0.0
"[557, 323, 591, 350]",3.0,car,2025-05-06__20_32_20_640600,./bbox_images\3.0_2025-05-06__20_32_20_640600.jpg,0.5167853832244873,0.6368839383395652,0.0
"[988, 198, 1277, 288]",4.0,train,2025-05-06__20_32_20_641598,./bbox_images\4.0_2025-05-06__20_32_20_641598.jpg,0.628015398979187,0.0001476559838705,0.0
"[515, 261, 551, 296]",7.0,bus,2025-05-06__20_32_20_643592,./bbox_images\7.0_2025-05-06__20_32_20_643592.jpg,0.2410849630832672,2.220231845123276,0.0
"[439, 310, 481, 350]",8.0,truck,2025-05-06__20_32_20_644589,./bbox_images\8.0_2025-05-06__20_32_20_644589.jpg,0.2134469747543335,0.8707383424584496,0.0
"[471, 344, 518, 378]",16.0,car,2025-05-06__20_32_20_646729,./bbox_images\16.0_2025-05-06__20_32_20_646729.jpg,0.5916616320610046,0.8446349155672878,0.0
"[363, 366, 416, 405]",18.0,car,2025-05-06__20_32_20_648579,./bbox_images\18.0_2025-05-06__20_32_20_648579.jpg,0.6660857200622559,0.8921233766627189,0.0
"[523, 367, 567, 402]",26.0,car,2025-05-06__20_32_20_649999,./bbox_images\26.0_2025-05-06__20_32_20_649999.jpg,0.7980265617370605,0.9197226327285186,0.0
"[401, 397, 461, 444]",38.0,car,2025-05-06__20_32_20_651571,./bbox_images\38.0_2025-05-06__20_32_20_651571.jpg,0.7735974192619324,0.8547378423072671,0.0
"[248, 425, 334, 483]",46.0,car,2025-05-06__20_32_20_653565,./bbox_images\46.0_2025-05-06__20_32_20_653565.jpg,0.7622925639152527,0.5515529134928157,0.0
"[472, 437, 542, 499]",57.0,car,2025-05-06__20_32_20_654765,./bbox_images\57.0_2025-05-06__20_32_20_654765.jpg,0.8262195587158203,1.102270567378558,0.0
"[226, 513, 350, 599]",72.0,car,2025-05-06__20_32_20_656558,./bbox_images\72.0_2025-05-06__20_32_20_656558.jpg,0.7350791096687317,0.7751241850744861,0.0
"[872, 373, 922, 416]",69.0,car,2025-05-06__20_32_20_657835,./bbox_images\69.0_2025-05-06__20_32_20_657835.jpg,0.6988499164581299,5.017279837746246,1.0
"[776, 311, 800, 330]",75.0,car,2025-05-06__20_32_20_659707,./bbox_images\75.0_2025-05-06__20_32_20_659707.jpg,0.4580511748790741,5.017279837746246,1.0
"[507, 317, 542, 341]",1.0,car,2025-05-06__20_32_21_104359,./bbox_images\1.0_2025-05-06__20_32_21_104359.jpg,0.3040683567523956,0.7854331656490888,0.0
"[579, 290, 605, 312]",2.0,car,2025-05-06__20_32_21_105788,./bbox_images\2.0_2025-05-06__20_32_21_105788.jpg,0.2236002385616302,1.4497930892505424,0.0
"[557, 321, 592, 349]",3.0,car,2025-05-06__20_32_21_107427,./bbox_images\3.0_2025-05-06__20_32_21_107427.jpg,0.5814549326896667,0.655200949721356,0.0
"[988, 198, 1277, 288]",4.0,train,2025-05-06__20_32_21_109441,./bbox_images\4.0_2025-05-06__20_32_21_109441.jpg,0.6118801236152649,0.0001476559838705,0.0
"[516, 262, 551, 296]",7.0,bus,2025-05-06__20_32_21_110719,./bbox_images\7.0_2025-05-06__20_32_21_110719.jpg,0.2701035737991333,2.1458793801432945,0.0
"[440, 309, 482, 349]",8.0,truck,2025-05-06__20_32_21_112365,./bbox_images\8.0_2025-05-06__20_32_21_112365.jpg,0.2361419945955276,0.866879767442765,0.0
"[472, 342, 520, 377]",16.0,car,2025-05-06__20_32_21_113767,./bbox_images\16.0_2025-05-06__20_32_21_113767.jpg,0.5837960243225098,0.8488184221119093,0.0
"[365, 366, 419, 404]",18.0,car,2025-05-06__20_32_21_115331,./bbox_images\18.0_2025-05-06__20_32_21_115331.jpg,0.6828769445419312,0.884028703626963,0.0
"[524, 366, 568, 401]",26.0,car,2025-05-06__20_32_21_116748,./bbox_images\26.0_2025-05-06__20_32_21_116748.jpg,0.797386646270752,0.9197917559922036,0.0
"[403, 396, 459, 440]",38.0,car,2025-05-06__20_32_21_118322,./bbox_images\38.0_2025-05-06__20_32_21_118322.jpg,0.7820783257484436,0.8019404685412,0.0
"[253, 423, 335, 479]",46.0,car,2025-05-06__20_32_21_119697,./bbox_images\46.0_2025-05-06__20_32_21_119697.jpg,0.7813957929611206,0.5430309317205175,0.0
"[474, 434, 544, 495]",57.0,car,2025-05-06__20_32_21_121314,./bbox_images\57.0_2025-05-06__20_32_21_121314.jpg,0.8092092871665955,1.1170582548922403,0.0
"[234, 508, 353, 593]",72.0,car,2025-05-06__20_32_21_123032,./bbox_images\72.0_2025-05-06__20_32_21_123032.jpg,0.694923460483551,0.7751361040974745,0.0
"[880, 378, 930, 421]",69.0,car,2025-05-06__20_32_21_124307,./bbox_images\69.0_2025-05-06__20_32_21_124307.jpg,0.7201126217842102,5.017279837746246,1.0
"[777, 312, 802, 332]",75.0,car,2025-05-06__20_32_21_126686,./bbox_images\75.0_2025-05-06__20_32_21_126686.jpg,0.456322431564331,5.017279837746246,1.0
"[0, 629, 41, 707]",77.0,car,2025-05-06__20_32_21_128296,./bbox_images\77.0_2025-05-06__20_32_21_128296.jpg,0.5049421787261963,0.7095024933953987,0.0
"[508, 315, 544, 340]",1.0,car,2025-05-06__20_32_21_508331,./bbox_images\1.0_2025-05-06__20_32_21_508331.jpg,0.3060760498046875,0.8085922022630848,0.0
"[580, 288, 605, 310]",2.0,car,2025-05-06__20_32_21_510329,./bbox_images\2.0_2025-05-06__20_32_21_510329.jpg,0.1683095395565033,1.58205840723685,0.0
"[556, 319, 592, 348]",3.0,car,2025-05-06__20_32_21_512269,./bbox_images\3.0_2025-05-06__20_32_21_512269.jpg,0.6378123760223389,0.6763260084484173,0.0
"[988, 198, 1277, 288]",4.0,train,2025-05-06__20_32_21_513586,./bbox_images\4.0_2025-05-06__20_32_21_513586.jpg,0.6158696413040161,0.0001476559838705,0.0
"[516, 261, 552, 295]",7.0,bus,2025-05-06__20_32_21_515261,./bbox_images\7.0_2025-05-06__20_32_21_515261.jpg,0.2044423520565033,2.292724890566631,0.0
"[442, 307, 484, 346]",8.0,truck,2025-05-06__20_32_21_516809,./bbox_images\8.0_2025-05-06__20_32_21_516809.jpg,0.2591583728790283,0.87425070102515,0.0
"[474, 340, 521, 375]",16.0,car,2025-05-06__20_32_21_518319,./bbox_images\16.0_2025-05-06__20_32_21_518319.jpg,0.5978562831878662,0.835221056150014,0.0
"[368, 365, 420, 401]",18.0,car,2025-05-06__20_32_21_520269,./bbox_images\18.0_2025-05-06__20_32_21_520269.jpg,0.6270362734794617,0.8783194385195866,0.0
"[525, 364, 570, 398]",26.0,car,2025-05-06__20_32_21_521359,./bbox_images\26.0_2025-05-06__20_32_21_521359.jpg,0.6467893123626709,0.93820005591323,0.0
"[406, 393, 463, 436]",38.0,car,2025-05-06__20_32_21_523264,./bbox_images\38.0_2025-05-06__20_32_21_523264.jpg,0.7794355154037476,0.8128031498316716,0.0
"[258, 421, 339, 474]",46.0,car,2025-05-06__20_32_21_524237,./bbox_images\46.0_2025-05-06__20_32_21_524237.jpg,0.7787302732467651,0.5370675310546963,0.0
"[478, 429, 546, 487]",57.0,car,2025-05-06__20_32_21_526231,./bbox_images\57.0_2025-05-06__20_32_21_526231.jpg,0.8489660620689392,1.1122190378389982,0.0
"[243, 502, 359, 583]",72.0,car,2025-05-06__20_32_21_527284,./bbox_images\72.0_2025-05-06__20_32_21_527284.jpg,0.6336411833763123,0.7768501089469936,0.0
"[889, 385, 944, 432]",69.0,car,2025-05-06__20_32_21_529223,./bbox_images\69.0_2025-05-06__20_32_21_529223.jpg,0.6379197239875793,5.017279837746246,1.0
"[779, 313, 807, 334]",75.0,car,2025-05-06__20_32_21_530640,./bbox_images\75.0_2025-05-06__20_32_21_530640.jpg,0.4861478805541992,5.017279837746246,1.0
"[0, 617, 59, 701]",77.0,car,2025-05-06__20_32_21_532215,./bbox_images\77.0_2025-05-06__20_32_21_532215.jpg,0.5050439834594727,0.6629323618776871,0.0
"[508, 313, 544, 338]",1.0,car,2025-05-06__20_32_21_937178,./bbox_images\1.0_2025-05-06__20_32_21_937178.jpg,0.2656245231628418,0.7935725340143606,0.0
"[581, 288, 606, 309]",2.0,car,2025-05-06__20_32_21_939253,./bbox_images\2.0_2025-05-06__20_32_21_939253.jpg,0.1472156047821045,1.5834071693027678,0.0
"[556, 319, 593, 346]",3.0,car,2025-05-06__20_32_21_941444,./bbox_images\3.0_2025-05-06__20_32_21_941444.jpg,0.6375060677528381,0.6814725516858113,0.0
"[988, 198, 1276, 288]",4.0,train,2025-05-06__20_32_21_942437,./bbox_images\4.0_2025-05-06__20_32_21_942437.jpg,0.6303092241287231,0.0001476559838705,0.0
"[518, 262, 552, 294]",7.0,bus,2025-05-06__20_32_21_944436,./bbox_images\7.0_2025-05-06__20_32_21_944436.jpg,0.1219795793294906,2.2503417659502176,0.0
"[444, 307, 486, 344]",8.0,truck,2025-05-06__20_32_21_945940,./bbox_images\8.0_2025-05-06__20_32_21_945940.jpg,0.261747807264328,0.8572491898322812,0.0
"[476, 339, 522, 373]",16.0,car,2025-05-06__20_32_21_947897,./bbox_images\16.0_2025-05-06__20_32_21_947897.jpg,0.5218633413314819,0.8296845569854301,0.0
"[373, 362, 422, 397]",18.0,car,2025-05-06__20_32_21_949101,./bbox_images\18.0_2025-05-06__20_32_21_949101.jpg,0.4491571485996246,0.8763586174249769,0.0
"[527, 360, 572, 397]",26.0,car,2025-05-06__20_32_21_951096,./bbox_images\26.0_2025-05-06__20_32_21_951096.jpg,0.6942885518074036,0.9595408783930394,0.0
"[409, 390, 465, 433]",38.0,car,2025-05-06__20_32_21_952544,./bbox_images\38.0_2025-05-06__20_32_21_952544.jpg,0.6839557886123657,0.8224467965691377,0.0
"[265, 418, 344, 471]",46.0,car,2025-05-06__20_32_21_954253,./bbox_images\46.0_2025-05-06__20_32_21_954253.jpg,0.630981981754303,0.534867052853872,0.0
"[481, 425, 547, 482]",57.0,car,2025-05-06__20_32_21_955760,./bbox_images\57.0_2025-05-06__20_32_21_955760.jpg,0.8360221982002258,1.1094975942471688,0.0
"[254, 494, 365, 574]",72.0,car,2025-05-06__20_32_21_957264,./bbox_images\72.0_2025-05-06__20_32_21_957264.jpg,0.633105993270874,0.7779668516467981,0.0
"[905, 392, 960, 443]",69.0,car,2025-05-06__20_32_21_958430,./bbox_images\69.0_2025-05-06__20_32_21_958430.jpg,0.6896525621414185,5.017279837746246,1.0
"[783, 314, 812, 339]",75.0,car,2025-05-06__20_32_21_960070,./bbox_images\75.0_2025-05-06__20_32_21_960070.jpg,0.4514603316783905,5.017279837746246,1.0
"[0, 604, 75, 699]",77.0,car,2025-05-06__20_32_21_962065,./bbox_images\77.0_2025-05-06__20_32_21_962065.jpg,0.183374285697937,0.6477467672902286,0.0
"[509, 313, 544, 338]",1.0,car,2025-05-06__20_32_22_378011,./bbox_images\1.0_2025-05-06__20_32_22_378011.jpg,0.2893477976322174,0.7883111344699308,0.0
"[581, 287, 606, 309]",2.0,car,2025-05-06__20_32_22_379947,./bbox_images\2.0_2025-05-06__20_32_22_379947.jpg,0.1581003367900848,1.6495622943798445,0.0
"[557, 319, 593, 345]",3.0,car,2025-05-06__20_32_22_382186,./bbox_images\3.0_2025-05-06__20_32_22_382186.jpg,0.6273283362388611,0.6556465781695718,0.0
"[988, 199, 1276, 288]",4.0,train,2025-05-06__20_32_22_383937,./bbox_images\4.0_2025-05-06__20_32_22_383937.jpg,0.6338061094284058,0.0001493150398691,0.0
"[519, 264, 552, 294]",7.0,bus,2025-05-06__20_32_22_385173,./bbox_images\7.0_2025-05-06__20_32_22_385173.jpg,0.1216850727796554,2.2012953470757584,0.0
"[445, 307, 486, 343]",8.0,truck,2025-05-06__20_32_22_386930,./bbox_images\8.0_2025-05-06__20_32_22_386930.jpg,0.2964579164981842,0.8573021298348433,0.0
"[479, 338, 523, 370]",16.0,car,2025-05-06__20_32_22_387981,./bbox_images\16.0_2025-05-06__20_32_22_387981.jpg,0.4534900784492492,0.8163600337479675,0.0
"[375, 359, 420, 395]",18.0,car,2025-05-06__20_32_22_389981,./bbox_images\18.0_2025-05-06__20_32_22_389981.jpg,0.3995384275913238,0.8888757955155188,0.0
"[529, 358, 572, 395]",26.0,car,2025-05-06__20_32_22_390919,./bbox_images\26.0_2025-05-06__20_32_22_390919.jpg,0.763931930065155,0.9481877825134716,0.0
"[411, 388, 468, 431]",38.0,car,2025-05-06__20_32_22_392914,./bbox_images\38.0_2025-05-06__20_32_22_392914.jpg,0.691852867603302,0.8490674633209748,0.0
"[270, 415, 348, 468]",46.0,car,2025-05-06__20_32_22_394910,./bbox_images\46.0_2025-05-06__20_32_22_394910.jpg,0.7032665610313416,0.5394409187533634,0.0
"[485, 422, 548, 479]",57.0,car,2025-05-06__20_32_22_395906,./bbox_images\57.0_2025-05-06__20_32_22_395906.jpg,0.8403019905090332,1.1075373515767404,0.0
"[260, 489, 367, 569]",72.0,car,2025-05-06__20_32_22_398006,./bbox_images\72.0_2025-05-06__20_32_22_398006.jpg,0.6008632183074951,0.3412444735816262,0.0
"[911, 399, 973, 451]",69.0,car,2025-05-06__20_32_22_400245,./bbox_images\69.0_2025-05-06__20_32_22_400245.jpg,0.7423983216285706,5.017279837746247,1.0
"[787, 317, 816, 342]",75.0,car,2025-05-06__20_32_22_401890,./bbox_images\75.0_2025-05-06__20_32_22_401890.jpg,0.5016393065452576,5.017279837746246,1.0
"[0, 598, 87, 693]",77.0,car,2025-05-06__20_32_22_403884,./bbox_images\77.0_2025-05-06__20_32_22_403884.jpg,0.4507589936256408,0.6374427070548894,0.0
"[256, 502, 339, 572]",81.0,car,2025-05-06__20_32_22_405880,./bbox_images\81.0_2025-05-06__20_32_22_405880.jpg,0.3211298584938049,0.0634044227906211,0.0
"[511, 312, 544, 337]",1.0,car,2025-05-06__20_32_22_794838,./bbox_images\1.0_2025-05-06__20_32_22_794838.jpg,0.2556597292423248,0.7794869512349349,0.0
"[555, 318, 593, 343]",3.0,car,2025-05-06__20_32_22_796892,./bbox_images\3.0_2025-05-06__20_32_22_796892.jpg,0.6652642488479614,0.7065466454185236,0.0
"[988, 199, 1276, 288]",4.0,train,2025-05-06__20_32_22_798878,./bbox_images\4.0_2025-05-06__20_32_22_798878.jpg,0.6318543553352356,0.0001493150398691,0.0
"[520, 263, 554, 293]",7.0,bus,2025-05-06__20_32_22_800039,./bbox_images\7.0_2025-05-06__20_32_22_800039.jpg,0.1636731326580047,2.401295834967838,0.0
"[448, 306, 488, 341]",8.0,truck,2025-05-06__20_32_22_801819,./bbox_images\8.0_2025-05-06__20_32_22_801819.jpg,0.2135321348905563,0.8533049197388151,0.0
"[481, 337, 525, 370]",16.0,car,2025-05-06__20_32_22_803123,./bbox_images\16.0_2025-05-06__20_32_22_803123.jpg,0.3813228607177734,0.8628792592875794,0.0
"[377, 357, 424, 392]",18.0,car,2025-05-06__20_32_22_804814,./bbox_images\18.0_2025-05-06__20_32_22_804814.jpg,0.4807887673377991,0.8649117294055146,0.0
"[530, 356, 573, 392]",26.0,car,2025-05-06__20_32_22_806319,./bbox_images\26.0_2025-05-06__20_32_22_806319.jpg,0.7745324969291687,0.9622231642886562,0.0
"[413, 383, 471, 428]",38.0,car,2025-05-06__20_32_22_807989,./bbox_images\38.0_2025-05-06__20_32_22_807989.jpg,0.6735767722129822,0.847179048562537,0.0
"[273, 413, 352, 465]",46.0,car,2025-05-06__20_32_22_809799,./bbox_images\46.0_2025-05-06__20_32_22_809799.jpg,0.7775738835334778,0.5470739897130623,0.0
"[488, 417, 551, 470]",57.0,car,2025-05-06__20_32_22_810975,./bbox_images\57.0_2025-05-06__20_32_22_810975.jpg,0.8272734880447388,1.131267242495523,0.0
"[269, 485, 373, 561]",72.0,car,2025-05-06__20_32_22_812791,./bbox_images\72.0_2025-05-06__20_32_22_812791.jpg,0.5428721904754639,0.367480440277985,0.0
"[923, 408, 991, 463]",69.0,car,2025-05-06__20_32_22_814785,./bbox_images\69.0_2025-05-06__20_32_22_814785.jpg,0.516211986541748,5.017279837746245,1.0
"[791, 320, 821, 344]",75.0,car,2025-05-06__20_32_22_815926,./bbox_images\75.0_2025-05-06__20_32_22_815926.jpg,0.6262558102607727,5.017279837746246,1.0
"[0, 588, 102, 711]",77.0,car,2025-05-06__20_32_22_817777,./bbox_images\77.0_2025-05-06__20_32_22_817777.jpg,0.4136982858181,0.6591570774722932,0.0
"[265, 501, 347, 563]",81.0,car,2025-05-06__20_32_22_818831,./bbox_images\81.0_2025-05-06__20_32_22_818831.jpg,0.3674507439136505,0.0625355823603948,0.0
"[514, 312, 544, 336]",1.0,car,2025-05-06__20_32_23_245633,./bbox_images\1.0_2025-05-06__20_32_23_245633.jpg,0.1575573682785034,0.7611763095808365,0.0
"[555, 318, 594, 341]",3.0,car,2025-05-06__20_32_23_248153,./bbox_images\3.0_2025-05-06__20_32_23_248153.jpg,0.6296463012695312,0.7167139526869134,0.0
"[988, 199, 1276, 288]",4.0,train,2025-05-06__20_32_23_249808,./bbox_images\4.0_2025-05-06__20_32_23_249808.jpg,0.5963881611824036,0.0001493150398691,0.0
"[521, 263, 556, 293]",7.0,bus,2025-05-06__20_32_23_251021,./bbox_images\7.0_2025-05-06__20_32_23_251021.jpg,0.1153805702924728,2.55165957470276,0.0
"[451, 305, 489, 340]",8.0,bus,2025-05-06__20_32_23_253052,./bbox_images\8.0_2025-05-06__20_32_23_253052.jpg,0.203856274485588,0.8505192931183446,0.0
"[484, 336, 527, 367]",16.0,car,2025-05-06__20_32_23_254608,./bbox_images\16.0_2025-05-06__20_32_23_254608.jpg,0.3765174150466919,0.868951096276945,0.0
"[383, 354, 427, 388]",18.0,car,2025-05-06__20_32_23_256603,./bbox_images\18.0_2025-05-06__20_32_23_256603.jpg,0.384510189294815,0.8501523290138793,0.0
"[531, 355, 573, 390]",26.0,car,2025-05-06__20_32_23_257615,./bbox_images\26.0_2025-05-06__20_32_23_257615.jpg,0.7444717288017273,0.955013893090615,0.0
"[422, 380, 474, 422]",38.0,car,2025-05-06__20_32_23_259596,./bbox_images\38.0_2025-05-06__20_32_23_259596.jpg,0.7680092453956604,0.8348148762726044,0.0
"[280, 409, 359, 462]",46.0,car,2025-05-06__20_32_23_260697,./bbox_images\46.0_2025-05-06__20_32_23_260697.jpg,0.6845456957817078,0.5618037434189024,0.0
"[491, 413, 552, 467]",57.0,car,2025-05-06__20_32_23_262601,./bbox_images\57.0_2025-05-06__20_32_23_262601.jpg,0.8053995370864868,1.1279564674593638,0.0
"[277, 479, 379, 552]",72.0,car,2025-05-06__20_32_23_264582,./bbox_images\72.0_2025-05-06__20_32_23_264582.jpg,0.5124974250793457,0.7753890231820365,0.0
"[938, 419, 1013, 478]",69.0,car,2025-05-06__20_32_23_266576,./bbox_images\69.0_2025-05-06__20_32_23_266576.jpg,0.6943411231040955,5.017279837746247,1.0
"[794, 324, 826, 348]",75.0,car,2025-05-06__20_32_23_267577,./bbox_images\75.0_2025-05-06__20_32_23_267577.jpg,0.5707533359527588,5.017279837746246,1.0
"[0, 576, 117, 703]",77.0,car,2025-05-06__20_32_23_269571,./bbox_images\77.0_2025-05-06__20_32_23_269571.jpg,0.6891480088233948,0.6594471481612055,0.0
"[516, 312, 544, 334]",1.0,car,2025-05-06__20_32_23_658528,./bbox_images\1.0_2025-05-06__20_32_23_658528.jpg,0.1284352093935012,0.7400035850713486,0.0
"[557, 317, 594, 340]",3.0,car,2025-05-06__20_32_23_661607,./bbox_images\3.0_2025-05-06__20_32_23_661607.jpg,0.5147365927696228,0.686592269438049,0.0
"[988, 199, 1276, 288]",4.0,train,2025-05-06__20_32_23_662518,./bbox_images\4.0_2025-05-06__20_32_23_662518.jpg,0.6298330426216125,0.0001493150398691,0.0
"[521, 263, 557, 292]",7.0,car,2025-05-06__20_32_23_664623,./bbox_images\7.0_2025-05-06__20_32_23_664623.jpg,0.1225093454122543,2.629618998038432,0.0
"[451, 305, 491, 339]",8.0,bus,2025-05-06__20_32_23_665672,./bbox_images\8.0_2025-05-06__20_32_23_665672.jpg,0.1470577120780944,0.8527691099705672,0.0
"[485, 335, 528, 366]",16.0,car,2025-05-06__20_32_23_667504,./bbox_images\16.0_2025-05-06__20_32_23_667504.jpg,0.4031020700931549,0.8715358721109348,0.0
"[383, 354, 427, 388]",18.0,car,2025-05-06__20_32_23_668931,./bbox_images\18.0_2025-05-06__20_32_23_668931.jpg,0.3997144103050232,0.8547856657823281,0.0
"[531, 354, 573, 389]",26.0,car,2025-05-06__20_32_23_670603,./bbox_images\26.0_2025-05-06__20_32_23_670603.jpg,0.7122279405593872,0.9718376839619473,0.0
"[424, 378, 477, 421]",38.0,car,2025-05-06__20_32_23_672491,./bbox_images\38.0_2025-05-06__20_32_23_672491.jpg,0.7679327130317688,0.8540385942893391,0.0
"[284, 407, 361, 462]",46.0,car,2025-05-06__20_32_23_673974,./bbox_images\46.0_2025-05-06__20_32_23_673974.jpg,0.7703732848167419,0.5660686719381354,0.0
"[493, 408, 552, 464]",57.0,car,2025-05-06__20_32_23_675483,./bbox_images\57.0_2025-05-06__20_32_23_675483.jpg,0.8313440084457397,1.1145054059074246,0.0
"[282, 477, 379, 547]",72.0,car,2025-05-06__20_32_23_676927,./bbox_images\72.0_2025-05-06__20_32_23_676927.jpg,0.6278191804885864,0.3059936202377772,0.0
"[950, 426, 1029, 490]",69.0,car,2025-05-06__20_32_23_678475,./bbox_images\69.0_2025-05-06__20_32_23_678475.jpg,0.7237956523895264,5.017279837746247,1.0
"[797, 326, 829, 350]",75.0,car,2025-05-06__20_32_23_680547,./bbox_images\75.0_2025-05-06__20_32_23_680547.jpg,0.6032718420028687,5.017279837746246,1.0
"[0, 570, 128, 693]",77.0,car,2025-05-06__20_32_23_681859,./bbox_images\77.0_2025-05-06__20_32_23_681859.jpg,0.5934985280036926,0.6600981498344829,0.0
"[281, 488, 357, 550]",81.0,car,2025-05-06__20_32_23_683461,./bbox_images\81.0_2025-05-06__20_32_23_683461.jpg,0.2747177481651306,0.0453989965751843,0.0
"[518, 310, 546, 333]",1.0,car,2025-05-06__20_32_24_080401,./bbox_images\1.0_2025-05-06__20_32_24_080401.jpg,0.1553828120231628,0.8093374010973189,0.0
"[561, 315, 596, 339]",3.0,car,2025-05-06__20_32_24_082395,./bbox_images\3.0_2025-05-06__20_32_24_082395.jpg,0.455734521150589,0.6828500384522876,0.0
"[988, 199, 1276, 288]",4.0,train,2025-05-06__20_32_24_083828,./bbox_images\4.0_2025-05-06__20_32_24_083828.jpg,0.5989652872085571,0.0001493150398691,0.0
"[453, 303, 492, 338]",8.0,truck,2025-05-06__20_32_24_085908,./bbox_images\8.0_2025-05-06__20_32_24_085908.jpg,0.1760608404874801,0.872865007508022,0.0
"[486, 334, 530, 365]",16.0,car,2025-05-06__20_32_24_087537,./bbox_images\16.0_2025-05-06__20_32_24_087537.jpg,0.444208949804306,0.9012939521535576,0.0
"[386, 353, 431, 387]",18.0,car,2025-05-06__20_32_24_088403,./bbox_images\18.0_2025-05-06__20_32_24_088403.jpg,0.4428421854972839,0.8370540673724008,0.0
"[532, 352, 574, 387]",26.0,car,2025-05-06__20_32_24_090505,./bbox_images\26.0_2025-05-06__20_32_24_090505.jpg,0.6578906178474426,0.9873987720650462,0.0
"[427, 375, 478, 418]",38.0,car,2025-05-06__20_32_24_092033,./bbox_images\38.0_2025-05-06__20_32_24_092033.jpg,0.6513383984565735,0.8260819607662616,0.0
"[288, 405, 363, 459]",46.0,car,2025-05-06__20_32_24_093515,./bbox_images\46.0_2025-05-06__20_32_24_093515.jpg,0.7785291075706482,0.5732381804898675,0.0
"[495, 407, 554, 458]",57.0,car,2025-05-06__20_32_24_095360,./bbox_images\57.0_2025-05-06__20_32_24_095360.jpg,0.8586567640304565,1.120171373859758,0.0
"[288, 472, 386, 540]",72.0,car,2025-05-06__20_32_24_096419,./bbox_images\72.0_2025-05-06__20_32_24_096419.jpg,0.6526077389717102,0.7601942250420032,0.0
"[966, 437, 1051, 506]",69.0,car,2025-05-06__20_32_24_098352,./bbox_images\69.0_2025-05-06__20_32_24_098352.jpg,0.682089626789093,5.017279837746246,1.0
"[803, 328, 833, 355]",75.0,car,2025-05-06__20_32_24_100346,./bbox_images\75.0_2025-05-06__20_32_24_100346.jpg,0.5339933037757874,5.017279837746246,1.0
"[0, 561, 139, 679]",77.0,car,2025-05-06__20_32_24_101499,./bbox_images\77.0_2025-05-06__20_32_24_101499.jpg,0.8153367042541504,0.6767234930945024,0.0
"[519, 308, 549, 332]",1.0,car,2025-05-06__20_32_24_510250,./bbox_images\1.0_2025-05-06__20_32_24_510250.jpg,0.2358332425355911,0.9103355909267172,0.0
"[563, 312, 596, 337]",3.0,car,2025-05-06__20_32_24_512292,./bbox_images\3.0_2025-05-06__20_32_24_512292.jpg,0.4310155808925628,0.700181227747358,0.0
"[988, 198, 1277, 287]",4.0,train,2025-05-06__20_32_24_515237,./bbox_images\4.0_2025-05-06__20_32_24_515237.jpg,0.6174509525299072,7.465751993455327e-05,0.0
"[455, 302, 493, 338]",8.0,truck,2025-05-06__20_32_24_516519,./bbox_images\8.0_2025-05-06__20_32_24_516519.jpg,0.1958659142255783,0.8774570881220266,0.0
